msx-conf get 
msx-conf get dfs.xframe.value
msx-conf getDouble dfs.namenode.replication.considerLoad.factor
msx-conf getDouble hbase.hregion.max.filesize.jitter
msx-conf getDouble hbase.master.balancer.maxRitPercent
msx-conf getDouble hbase.regionserver.handler.abort.on.error.percent
msx-conf get file.bytes-per-checksum
msx-conf getFloat dfs.namenode.edit.log.autoroll.multiplier.threshold
msx-conf getFloat dfs.namenode.invalidate.work.pct.per.iteration
msx-conf getFloat dfs.namenode.path.based.cache.block.map.allocation.percent
msx-conf getFloat dfs.namenode.replqueue.threshold-pct
msx-conf getFloat dfs.namenode.retrycache.heap.percent
msx-conf getFloat dfs.namenode.safemode.threshold-pct
msx-conf getFloat dfs.namenode.write.stale.datanode.ratio
msx-conf getFloat hbase.heap.occupancy.low_water_mark
msx-conf getFloat hbase.hfile.prefetch.delay.variation
msx-conf getFloat hbase.hregion.majorcompaction.jitter
msx-conf getFloat hbase.hregion.memstore.chunkpool.initialsize
msx-conf getFloat hbase.hregion.memstore.chunkpool.maxsize
msx-conf getFloat hbase.hstore.compaction.ratio
msx-conf getFloat hbase.hstore.compaction.ratio.offpeak
msx-conf getFloat hbase.hstore.min.locality.to.skip.major.compact
msx-conf getFloat hbase.ipc.server.callqueue.handler.factor
msx-conf getFloat hbase.ipc.server.callqueue.read.ratio
msx-conf getFloat hbase.ipc.server.metacallqueue.read.ratio
msx-conf getFloat hbase.ipc.server.metacallqueue.scan.ratio
msx-conf getFloat hbase.ipc.server.scan.vtime.weight
msx-conf getFloat hbase.lru.blockcache.acceptable.factor
msx-conf getFloat hbase.lru.blockcache.hard.capacity.limit.factor
msx-conf getFloat hbase.lru.blockcache.memory.percentage
msx-conf getFloat hbase.lru.blockcache.min.factor
msx-conf getFloat hbase.lru.blockcache.multi.percentage
msx-conf getFloat hbase.lru.blockcache.single.percentage
msx-conf getFloat hbase.master.balancer.stochastic.localityCost
msx-conf getFloat hbase.master.balancer.stochastic.maxMovePercent
msx-conf getFloat hbase.master.balancer.stochastic.memstoreSizeCost
msx-conf getFloat hbase.master.balancer.stochastic.minCostNeedBalance
msx-conf getFloat hbase.master.balancer.stochastic.moveCost
msx-conf getFloat hbase.master.balancer.stochastic.primaryRegionCountCost
msx-conf getFloat hbase.master.balancer.stochastic.rackLocalityCost
msx-conf getFloat hbase.master.balancer.stochastic.readRequestCost
msx-conf getFloat hbase.master.balancer.stochastic.regionCountCost
msx-conf getFloat hbase.master.balancer.stochastic.regionReplicaHostCostKey
msx-conf getFloat hbase.master.balancer.stochastic.regionReplicaRackCostKey
msx-conf getFloat hbase.master.balancer.stochastic.storefileSizeCost
msx-conf getFloat hbase.master.balancer.stochastic.tableSkewCost
msx-conf getFloat hbase.master.balancer.stochastic.writeRequestCost
msx-conf getFloat hbase.mob.cache.evict.remain.ratio
msx-conf getFloat hbase.procedure.worker.add.stuck.percentage
msx-conf getFloat hbase.regionserver.global.memstore.size
msx-conf getFloat hbase.regionserver.global.memstore.size.max.range
msx-conf getFloat hbase.regionserver.global.memstore.size.min.range
msx-conf getFloat hbase.regionserver.global.memstore.upperLimit
msx-conf getFloat hbase.regionserver.heapmemory.autotuner.step.max
msx-conf getFloat hbase.regionserver.heapmemory.autotuner.step.min
msx-conf getFloat hbase.regionserver.heapmemory.autotuner.sufficient.memory.level
msx-conf getFloat hbase.regionserver.logroll.multiplier
msx-conf getFloat hbase.regions.slop
msx-conf getFloat hbase.writer.unified.encoded.blocksize.ratio
msx-conf getFloat hfile.block.cache.size
msx-conf getFloat hfile.block.cache.size.max.range
msx-conf getFloat hfile.block.cache.size.min.range
msx-conf getFloat io.storefile.bloom.error.rate
msx-conf get fs.automatic.close
msx-conf get fs.client.htrace.sampler.classes
msx-conf get fs.client.htrace.span.receiver.classes
msx-conf get fs.client.htrace.tracer.id
msx-conf get fs.client.resolve.remote.symlinks
msx-conf get fs.defaultFS
msx-conf get fs.df.interval
msx-conf get fs.du.interval
msx-conf get fs.file.impl
msx-conf get fs.file.impl.disable.cache
msx-conf get fs.getspaceused.classname
msx-conf get fs.getspaceused.jitterMillis
msx-conf get fs.hdfs.impl
msx-conf get fs.hdfs.impl.disable.cache
msx-conf get fs.local.block.size
msx-conf get fs.permissions.umask-mode
msx-conf get fs.protected.directories
msx-conf get fs.trash.interval
msx-conf get hadoop.caller.context.enabled
msx-conf get hadoop.caller.context.max.size
msx-conf get hadoop.caller.context.signature.max.size
msx-conf get hadoop.common.configuration.version
msx-conf get hadoop.configured.node.mapping
msx-conf get hadoop.hdfs.configuration.version
msx-conf get hadoop.htrace.sampler.classes
msx-conf get hadoop.htrace.span.receiver.classes
msx-conf get hadoop.htrace.tracer.id
msx-conf get hadoop.http.authentication.kerberos.keytab
msx-conf get hadoop.http.authentication.kerberos.principal
msx-conf get hadoop.http.authentication.signature.secret.file
msx-conf get hadoop.http.authentication.simple.anonymous.allowed
msx-conf get hadoop.http.authentication.token.validity
msx-conf get hadoop.http.authentication.type
msx-conf get hadoop.http.filter.initializers
msx-conf get hadoop.http.max.threads
msx-conf get hadoop.http.staticuser.user
msx-conf get hadoop.jetty.logs.serve.aliases
msx-conf get hadoop.kerberos.min.seconds.before.relogin
msx-conf get hadoop.log.dir
msx-conf get hadoop.proxyservers
msx-conf get hadoop.rpc.protection
msx-conf get hadoop.rpc.socket.factory.class.ClientProtocol
msx-conf get hadoop.rpc.socket.factory.class.DatanodeProtocolPB
msx-conf get hadoop.rpc.socket.factory.class.default
msx-conf get hadoop.security.authentication
msx-conf get hadoop.security.authorization
msx-conf get hadoop.security.auth_to_local
msx-conf get hadoop.security.dns.log-slow-lookups.enabled
msx-conf get hadoop.security.dns.log-slow-lookups.threshold.ms
msx-conf get hadoop.security.group.mapping
msx-conf get hadoop.security.groups.cache.background.reload
msx-conf get hadoop.security.groups.cache.background.reload.threads
msx-conf get hadoop.security.groups.cache.secs
msx-conf get hadoop.security.groups.cache.warn.after.ms
msx-conf get hadoop.security.groups.negative-cache.secs
msx-conf get hadoop.security.impersonation.provider.class
msx-conf get hadoop.security.key.provider.path
msx-conf get hadoop.security.saslproperties.resolver.class
msx-conf get hadoop.security.token.service.use_ip
msx-conf get hadoop.tmp.dir
msx-conf get hadoop.user.group.metrics.percentiles.intervals
msx-conf get hadoop.user.group.static.mapping.overrides
msx-conf get hbase.assignment.dead.region.metric.chore.interval.msec
msx-conf get hbase.assignment.dispatch.wait.msec
msx-conf get hbase.assignment.dispatch.wait.queue.max.size
msx-conf get hbase.assignment.maximum.attempts
msx-conf get hbase.assignment.retry.immediately.maximum.attempts
msx-conf get hbase.assignment.rit.chore.interval.msec
msx-conf get hbase.balancer.max.balancing
msx-conf get hbase.balancer.period
msx-conf get hbase.balancer.statusPeriod
msx-conf get hbase.balancer.tablesOnMaster
msx-conf get hbase.balancer.tablesOnMaster.systemTablesOnly
msx-conf get hbase.blockcache.minblocksize
msx-conf get hbase.blockcache.use.external
msx-conf get hbase.block.data.cachecompressed
msx-conf get hbase.block.data.cacheonread
msx-conf get hbase.bucketcache.combinedcache.enabled
msx-conf get hbase.bucketcache.ioengine
msx-conf get hbase.bulkload.staging.dir
msx-conf get hbase.busy.wait.duration
msx-conf get hbase.busy.wait.multiplier.max
msx-conf get hbase.catalogjanitor.interval
msx-conf get hbase.cells.scanned.per.heartbeat.check
msx-conf get hbase.cleaner.scan.dir.concurrent.size
msx-conf get hbase.client.backpressure.enabled
msx-conf get hbase.client.bufferedmutator.classname
msx-conf get hbase.client.catalog.timeout
msx-conf get hbase.client.connection.impl
msx-conf get hbase.client.default.rpc.codec
msx-conf get hbase.client.fast.fail.mode.enabled
msx-conf get hbase.client.ipc.pool.size
msx-conf get hbase.client.ipc.pool.type
msx-conf get hbase.client.keyvalue.maxsize
msx-conf get hbase.client.log.batcherrors.details
msx-conf get hbase.client.log.detail.period.ms
msx-conf get hbase.client.log.scanner.activity
msx-conf get hbase.client.log.scanner.latency.cutoff
msx-conf get hbase.client.max.perregion.tasks
msx-conf get hbase.client.max.perrequest.heapsize
msx-conf get hbase.client.max.perrequest.rows
msx-conf get hbase.client.max.perserver.tasks
msx-conf get hbase.client.max.submit.heapsize
msx-conf get hbase.client.max.total.tasks
msx-conf get hbase.client.meta.operation.timeout
msx-conf get hbase.client.meta.replica.scan.timeout
msx-conf get hbase.client.metrics.enable
msx-conf get hbase.client.nonces.enabled
msx-conf get hbase.client.operation.timeout
msx-conf get hbase.client.pause
msx-conf get hbase.client.pause.cqtbe
msx-conf get hbase.client.perserver.requests.threshold
msx-conf get hbase.client.primaryCallTimeout.get
msx-conf get hbase.client.primaryCallTimeout.multiget
msx-conf get hbase.client.procedure.future.get.timeout.msec
msx-conf get hbase.client.registry.impl
msx-conf get hbase.client.replicaCallTimeout.scan
msx-conf get hbase.client.request.controller.impl
msx-conf get hbase.client.retries.number
msx-conf get hbase.client.rpc.codec
msx-conf get hbase.client.rpc.compressor
msx-conf get hbase.client.scanner.async.prefetch
msx-conf get hbase.client.scanner.caching
msx-conf get hbase.client.scanner.max.result.size
msx-conf get hbase.client.scanner.timeout.period
msx-conf get hbase.client.serverside.retries.multiplier
msx-conf get hbase.client.start.log.errors.counter
msx-conf get hbase.client.statistics.backoff-policy
msx-conf get hbase.client.sync.wait.timeout.msec
msx-conf get hbase.client.threshold.log.details
msx-conf get hbase.client.threshold.log.region.details
msx-conf get hbase.client.userprovider.class
msx-conf get hbase.client.write.buffer
msx-conf get hbase.client.write.buffer.periodicflush.timeout.ms
msx-conf get hbase.client.write.buffer.periodicflush.timertick.ms
msx-conf get hbase.client.zookeeper.observer.mode
msx-conf get hbase.client.zookeeper.quorum
msx-conf get hbase.cluster.distributed
msx-conf get hbase.coprocessor.classloader.included.classes
msx-conf get hbase.coprocessor.enabled
msx-conf get hbase.coprocessor.master.classes
msx-conf get hbase.coprocessor.region.classes
msx-conf get hbase.coprocessor.regionserver.classes
msx-conf get hbase.coprocessor.user.enabled
msx-conf get hbase.coprocessor.wal.classes
msx-conf get hbase.data.umask.enable
msx-conf get hbase.defaults.for.version.skip
msx-conf get hbase.dfs.client.read.shortcircuit.buffer.size
msx-conf get hbase.filesystem.reorder.blocks
msx-conf get hbase.flush.master.timeoutMillis
msx-conf get hbase.flush.master.wakeMillis
msx-conf get hbase.flush.procedure.master.threads
msx-conf get hbase.flush.procedure.region.pool.threads
msx-conf get hbase.flush.procedure.region.timeout
msx-conf get hbase.fs.tmp.dir
msx-conf get hbase.fsutil.hdfs.impl
msx-conf get hbase.fs.wrapper
msx-conf get hbase.group.service.for.test.only
msx-conf get hbase.hash.type
msx-conf get hbase.hbck.lockfile.attempt.maxsleeptime
msx-conf get hbase.hbck.lockfile.attempts
msx-conf get hbase.hbck.lockfile.attempt.sleep.interval
msx-conf get hbase.hbck.lockfile.maxwaittime
msx-conf get hbase.hconnection.meta.lookup.threads.max
msx-conf get hbase.hconnection.threads.keepalivetime
msx-conf get hbase.hconnection.threads.max
msx-conf get hbase.heap.occupancy.low_water_mark
msx-conf get hbase.hfilearchiver.thread.pool.max
msx-conf get hbase.hfile.compaction.discharger.interval
msx-conf get hbase.hfile.compaction.discharger.thread.count
msx-conf get hbase.hfile.drop.behind.compaction
msx-conf get hbase.hfile.prefetch.delay
msx-conf get hbase.hfile.prefetch.delay.variation
msx-conf get hbase.hfile.thread.prefetch
msx-conf get hbase.hlog.open.timeout
msx-conf get hbase.hlog.split.skip.errors
msx-conf get hbase.hregion.compacting.memstore.type
msx-conf get hbase.hregion.impl
msx-conf get hbase.hregion.keyvalue.timestamp.slop.millisecs
msx-conf get hbase.hregion.majorcompaction
msx-conf get hbase.hregion.majorcompaction.jitter
msx-conf get hbase.hregion.max.filesize
msx-conf get hbase.hregion.max.filesize.jitter
msx-conf get hbase.hregion.memstore.block.multiplier
msx-conf get hbase.hregion.memstore.chunkpool.initialsize
msx-conf get hbase.hregion.memstore.chunkpool.maxsize
msx-conf get hbase.hregion.memstore.flush.size
msx-conf get hbase.hregion.memstore.mslab.chunksize
msx-conf get hbase.hregion.memstore.mslab.enabled
msx-conf get hbase.hregion.memstore.mslab.max.allocation
msx-conf get hbase.hregion.open.and.init.threads.max
msx-conf get hbase.hregion.percolumnfamilyflush.size.lower.bound.min
msx-conf get hbase.hregion.preclose.flush.size
msx-conf get hbase.hregion.row.processor.timeout
msx-conf get hbase.hregion.scan.loadColumnFamiliesOnDemand
msx-conf get hbase.hstore.blockingStoreFiles
msx-conf get hbase.hstore.blockingWaitTime
msx-conf get hbase.hstore.block.storage.policy
msx-conf get hbase.hstore.bulkload.verify
msx-conf get hbase.hstore.bytes.per.checksum
msx-conf get hbase.hstore.checksum.algorithm
msx-conf get hbase.hstore.close.check.interval
msx-conf get hbase.hstore.compaction.date.tiered.incoming.window.min
msx-conf get hbase.hstore.compaction.date.tiered.max.storefile.age.millis
msx-conf get hbase.hstore.compaction.date.tiered.single.output.for.minor.compaction
msx-conf get hbase.hstore.compaction.date.tiered.window.factory.class
msx-conf get hbase.hstore.compaction.date.tiered.window.policy.class
msx-conf get hbase.hstore.compaction.keep.seqId.period
msx-conf get hbase.hstore.compaction.kv.max
msx-conf get hbase.hstore.compaction.max
msx-conf get hbase.hstore.compaction.max.size
msx-conf get hbase.hstore.compaction.max.size.offpeak
msx-conf get hbase.hstore.compaction.min
msx-conf get hbase.hstore.compaction.min.size
msx-conf get hbase.hstore.compaction.ratio
msx-conf get hbase.hstore.compaction.ratio.offpeak
msx-conf get hbase.hstore.compactionThreshold
msx-conf get hbase.hstore.compaction.throughput.control.check.interval
msx-conf get hbase.hstore.compaction.throughput.higher.bound
msx-conf get hbase.hstore.compaction.throughput.lower.bound
msx-conf get hbase.hstore.compaction.throughput.offpeak
msx-conf get hbase.hstore.compaction.throughput.tune.period
msx-conf get hbase.hstore.defaultengine.compactionpolicy.class
msx-conf get hbase.hstore.defaultengine.compactor.class
msx-conf get hbase.hstore.defaultengine.storeflusher.class
msx-conf get hbase.hstore.engine.class
msx-conf get hbase.hstore.flusher.count
msx-conf get hbase.hstore.flush.retries.number
msx-conf get hbase.hstore.min.locality.to.skip.major.compact
msx-conf get hbase.hstore.open.and.close.threads.max
msx-conf get hbase.hstore.report.interval.edits
msx-conf get hbase.hstore.report.period
msx-conf get hbase.hstore.time.to.purge.deletes
msx-conf get hbase.htrace.sampler.classes
msx-conf get hbase.htrace.span.receiver.classes
msx-conf get hbase.htrace.tracer.id
msx-conf get hbase.increasing.policy.initial.size
msx-conf get hbase.ipc.cellblock.building.initial.buffersize
msx-conf get hbase.ipc.cellblock.decompression.buffersize.multiplier
msx-conf get hbase.ipc.client.call.purge.timeout
msx-conf get hbase.ipc.client.connection.minIdleTimeBeforeClose
msx-conf get hbase.ipc.client.connect.max.retries
msx-conf get hbase.ipc.client.failed.servers.expiry
msx-conf get hbase.ipc.client.fallback-to-simple-auth-allowed
msx-conf get hbase.ipc.client.socket.timeout.connect
msx-conf get hbase.ipc.client.socket.timeout.read
msx-conf get hbase.ipc.client.socket.timeout.write
msx-conf get hbase.ipc.client.tcpkeepalive
msx-conf get hbase.ipc.client.tcpnodelay
msx-conf get hbase.ipc.max.request.size
msx-conf get hbase.ipc.min.client.request.timeout
msx-conf get hbase.ipc.server.callqueue.handler.factor
msx-conf get hbase.ipc.server.callqueue.read.ratio
msx-conf get hbase.ipc.server.callqueue.type
msx-conf get hbase.ipc.server.fallback-to-simple-auth-allowed
msx-conf get hbase.ipc.server.max.callqueue.length
msx-conf get hbase.ipc.server.max.callqueue.size
msx-conf get hbase.ipc.server.metacallqueue.read.ratio
msx-conf get hbase.ipc.server.metacallqueue.scan.ratio
msx-conf get hbase.ipc.server.priority.max.callqueue.length
msx-conf get hbase.ipc.server.reservoir.enabled
msx-conf get hbase.ipc.server.reservoir.initial.buffer.size
msx-conf get hbase.ipc.server.reservoir.initial.max
msx-conf get hbase.ipc.server.scan.vtime.weight
msx-conf get hbase.ipc.server.tcpkeepalive
msx-conf get hbase.ipc.server.tcpnodelay
msx-conf get hbase.ipc.warn.response.size
msx-conf get hbase.ipc.warn.response.time
msx-conf get hbase.lease.recovery.dfs.timeout
msx-conf get hbase.lease.recovery.first.pause
msx-conf get hbase.lease.recovery.timeout
msx-conf get hbase.localcluster.assign.random.ports
msx-conf get hbase.local-file-span-receiver.capacity
msx-conf get hbase.local-file-span-receiver.path
msx-conf get hbase.log.replay.retries.number
msx-conf get hbase.log.replay.rpc.timeout
msx-conf get hbase.lru.blockcache.acceptable.factor
msx-conf get hbase.lru.blockcache.hard.capacity.limit.factor
msx-conf get hbase.lru.blockcache.memory.percentage
msx-conf get hbase.lru.blockcache.min.factor
msx-conf get hbase.lru.blockcache.multi.percentage
msx-conf get hbase.lru.blockcache.single.percentage
msx-conf get hbase.lru.max.block.size
msx-conf get hbase.lru.rs.inmemoryforcemode
msx-conf get hbase.master.backup
msx-conf get hbase.master.balancer.maxRitPercent
msx-conf get hbase.master.balancer.stochastic.localityCost
msx-conf get hbase.master.balancer.stochastic.maxMovePercent
msx-conf get hbase.master.balancer.stochastic.maxRunningTime
msx-conf get hbase.master.balancer.stochastic.maxSteps
msx-conf get hbase.master.balancer.stochastic.memstoreSizeCost
msx-conf get hbase.master.balancer.stochastic.minCostNeedBalance
msx-conf get hbase.master.balancer.stochastic.moveCost
msx-conf get hbase.master.balancer.stochastic.numRegionLoadsToRemember
msx-conf get hbase.master.balancer.stochastic.primaryRegionCountCost
msx-conf get hbase.master.balancer.stochastic.rackLocalityCost
msx-conf get hbase.master.balancer.stochastic.readRequestCost
msx-conf get hbase.master.balancer.stochastic.regionCountCost
msx-conf get hbase.master.balancer.stochastic.regionReplicaHostCostKey
msx-conf get hbase.master.balancer.stochastic.regionReplicaRackCostKey
msx-conf get hbase.master.balancer.stochastic.runMaxSteps
msx-conf get hbase.master.balancer.stochastic.stepsPerRegion
msx-conf get hbase.master.balancer.stochastic.storefileSizeCost
msx-conf get hbase.master.balancer.stochastic.tableSkewCost
msx-conf get hbase.master.balancer.stochastic.writeRequestCost
msx-conf get hbase.master.balancer.uselocality
msx-conf get hbase.master.buffer.for.rs.fatals
msx-conf get hbase.master.cleaner.interval
msx-conf get hbase.master.cleaner.replication.barrier.interval
msx-conf get hbase.master.cluster.schema.operation.timeout
msx-conf get hbase.master.dns.interface
msx-conf get hbase.master.dns.nameserver
msx-conf get hbase.master.event.waiting.time
msx-conf get hbase.master.executor.closeregion.threads
msx-conf get hbase.master.executor.logreplayops.threads
msx-conf get hbase.master.executor.meta.serverops.threads
msx-conf get hbase.master.executor.openregion.threads
msx-conf get hbase.master.executor.serverops.threads
msx-conf get hbase.master.hbck.chore.interval
msx-conf get hbase.master.hfilecleaner.plugins
msx-conf get hbase.master.hfilecleaner.plugins.snapshot.period
msx-conf get hbase.master.hfilecleaner.ttl
msx-conf get hbase.master.hostname
msx-conf get hbase.master.impl
msx-conf get hbase.master.info.bindAddress
msx-conf get hbase.master.info.port
msx-conf get hbase.master.info.port.orig
msx-conf get hbase.master.infoserver.redirect
msx-conf get hbase.master.initializationmonitor.haltontimeout
msx-conf get hbase.master.initializationmonitor.timeout
msx-conf get hbase.master.init.timeout.localHBaseCluster
msx-conf get hbase.master.ipc.address
msx-conf get hbase.masterless
msx-conf get hbase.master.loadbalance.bytable
msx-conf get hbase.master.loadbalancer.class
msx-conf get hbase.master.logcleaner.plugins
msx-conf get hbase.master.logcleaner.ttl
msx-conf get hbase.master.maintenance_mode
msx-conf get hbase.master.maxclockskew
msx-conf get hbase.master.meta.transition.handler.count
msx-conf get hbase.master.mob.ttl.cleaner.period
msx-conf get hbase.master.namespace.init.timeout
msx-conf get hbase.master.normalizer.class
msx-conf get hbase.master.port
msx-conf get hbase.master.preload.tabledescriptors
msx-conf get hbase.master.procedure.threads
msx-conf get hbase.master.procedurewalcleaner.ttl
msx-conf get hbase.master.rpc.scheduler.factory.class
msx-conf get hbase.master.start.timeout.localHBaseCluster
msx-conf get hbase.master.wait.on.regionservers.interval
msx-conf get hbase.master.wait.on.regionservers.maxtostart
msx-conf get hbase.master.wait.on.regionservers.mintostart
msx-conf get hbase.master.wait.on.regionservers.timeout
msx-conf get hbase.master.wait.on.service.seconds
msx-conf get hbase.master.warningclockskew
msx-conf get hbase.meta.blocksize
msx-conf get hbase.meta.replica.count
msx-conf get hbase.meta.replicas.use
msx-conf get hbase.meta.scanner.caching
msx-conf get hbase.meta.versions
msx-conf get hbase.migrate.table.state.from.zookeeper
msx-conf get hbase.mirror.table.state.to.zookeeper
msx-conf get hbase.mob.cache.evict.period
msx-conf get hbase.mob.cache.evict.remain.ratio
msx-conf get hbase.mob.compaction.chore.period
msx-conf get hbase.mob.compaction.threads.max
msx-conf get hbase.mob.file.cache.size
msx-conf get hbase.netty.nativetransport
msx-conf get hbase.netty.worker.count
msx-conf get hbase.node.health.script.location
msx-conf get hbase.normalizer.period
msx-conf get hbase.offheapcache.minblocksize
msx-conf get hbase.offpeak.end.hour
msx-conf get hbase.offpeak.start.hour
msx-conf get hbase.oldwals.cleaner.thread.size
msx-conf get hbase.oldwals.cleaner.thread.timeout.msec
msx-conf get hbase.procedure.abort.on.corruption
msx-conf get hbase.procedure.check.owner.set
msx-conf get hbase.procedure.cleaner.interval
msx-conf get hbase.procedure.master.classes
msx-conf get hbase.procedure.regionserver.classes
msx-conf get hbase.procedure.remote.dispatcher.delay.msec
msx-conf get hbase.procedure.remote.dispatcher.max.queue.size
msx-conf get hbase.procedure.remote.dispatcher.threadpool.size
msx-conf get hbase.procedure.store.wal.max.retries.before.roll
msx-conf get hbase.procedure.store.wal.max.roll.retries
msx-conf get hbase.procedure.store.wal.periodic.roll.msec
msx-conf get hbase.procedure.store.wal.roll.threshold
msx-conf get hbase.procedure.store.wal.sync.failure.roll.max
msx-conf get hbase.procedure.store.wal.sync.stats.count
msx-conf get hbase.procedure.store.wal.sync.wait.msec
msx-conf get hbase.procedure.store.wal.use.hsync
msx-conf get hbase.procedure.store.wal.wait.before.roll
msx-conf get hbase.procedure.store.wal.warn.threshold
msx-conf get hbase.procedure.worker.add.stuck.percentage
msx-conf get hbase.procedure.worker.keep.alive.time.msec
msx-conf get hbase.procedure.worker.monitor.interval.msec
msx-conf get hbase.procedure.worker.stuck.threshold.msec
msx-conf get hbase.quota.enabled
msx-conf get hbase.region.archive.recovered.edits
msx-conf get hbase.region.replica.wait.for.primary.flush
msx-conf get hbase.regionserver.admin.executorService
msx-conf get hbase.regionserver.checksum.verify
msx-conf get hbase.regionserver.client.executorService
msx-conf get hbase.regionserver.codecs
msx-conf get hbase.regionserver.compactionChecker.majorCompactPriority
msx-conf get hbase.regionserver.compaction.check.period
msx-conf get hbase.regionserver.compaction.enabled
msx-conf get hbase.regionserver.dns.interface
msx-conf get hbase.regionserver.dns.nameserver
msx-conf get hbase.regionserver.enable.table.latencies
msx-conf get hbase.regionserver.executor.closemeta.threads
msx-conf get hbase.regionserver.executor.closeregion.threads
msx-conf get hbase.regionserver.executor.openmeta.threads
msx-conf get hbase.regionserver.executor.openpriorityregion.threads
msx-conf get hbase.regionserver.executor.openregion.threads
msx-conf get hbase.regionserver.executor.refresh.peer.threads
msx-conf get hbase.regionserver.executor.switch.rpc.throttle.threads
msx-conf get hbase.regionserver.flush.check.period
msx-conf get hbase.regionserver.flush.per.changes
msx-conf get hbase.regionserver.flush.policy
msx-conf get hbase.regionserver.flush.throughput.controller
msx-conf get hbase.regionserver.global.memstore.lowerLimit
msx-conf get hbase.regionserver.global.memstore.size
msx-conf get hbase.regionserver.global.memstore.size.lower.limit
msx-conf get hbase.regionserver.global.memstore.size.max.range
msx-conf get hbase.regionserver.global.memstore.size.min.range
msx-conf get hbase.regionserver.global.memstore.upperLimit
msx-conf get hbase.regionserver.handler.abort.on.error.percent
msx-conf get hbase.regionserver.handler.count
msx-conf get hbase.regionserver.heapmemory.autotuner.ignored.periods
msx-conf get hbase.regionserver.heapmemory.autotuner.lookup.periods
msx-conf get hbase.regionserver.heapmemory.autotuner.step.max
msx-conf get hbase.regionserver.heapmemory.autotuner.step.min
msx-conf get hbase.regionserver.heapmemory.autotuner.sufficient.memory.level
msx-conf get hbase.regionserver.heapmemory.tuner.class
msx-conf get hbase.regionserver.heapmemory.tuner.period
msx-conf get hbase.regionserver.hfilecleaner.large.queue.size
msx-conf get hbase.regionserver.hfilecleaner.large.thread.count
msx-conf get hbase.regionserver.hfilecleaner.small.queue.size
msx-conf get hbase.regionserver.hfilecleaner.small.thread.count
msx-conf get hbase.regionserver.hfilecleaner.thread.check.interval.msec
msx-conf get hbase.regionserver.hfilecleaner.thread.timeout.msec
msx-conf get hbase.regionserver.hlog.blocksize
msx-conf get hbase.regionserver.hlog.check.lowreplication.interval
msx-conf get hbase.regionserver.hlog.enabled
msx-conf get hbase.regionserver.hlog.lowreplication.rolllimit
msx-conf get hbase.regionserver.hlog.reader.impl
msx-conf get hbase.regionserver.hlog.replication
msx-conf get hbase.regionserver.hlog.slowsync.ms
msx-conf get hbase.regionserver.hlog.splitlog.buffersize
msx-conf get hbase.regionserver.hlog.splitlog.corrupt.dir
msx-conf get hbase.regionserver.hlog.splitlog.writer.threads
msx-conf get hbase.regionserver.hlog.syncer.count
msx-conf get hbase.regionserver.hlog.sync.timeout
msx-conf get hbase.regionserver.hlog.tolerable.lowreplication
msx-conf get hbase.regionserver.hlog.writer.impl
msx-conf get hbase.regionserver.hostname
msx-conf get hbase.regionserver.hostname.disable.master.reversedns
msx-conf get hbase.regionserver.impl
msx-conf get hbase.regionserver.info.bindAddress
msx-conf get hbase.regionserver.info.port
msx-conf get hbase.regionserver.inmemory.compaction.pool.size
msx-conf get hbase.regionserver.ipc.address
msx-conf get hbase.regionserver.logroll.errors.tolerated
msx-conf get hbase.regionserver.logroll.multiplier
msx-conf get hbase.regionserver.logroll.period
msx-conf get hbase.regionserver.majorcompaction.pagecache.drop
msx-conf get hbase.regionserver.maxlogs
msx-conf get hbase.regionserver.metahandler.count
msx-conf get hbase.regionserver.meta.storefile.refresh.period
msx-conf get hbase.regionserver.metrics.period
msx-conf get hbase.regionserver.minibatch.size
msx-conf get hbase.regionserver.minorcompaction.pagecache.drop
msx-conf get hbase.regionserver.msginterval
msx-conf get hbase.regionserver.mslab.class
msx-conf get hbase.regionserver.nonces.enabled
msx-conf get hbase.regionserver.numregionstoreport
msx-conf get hbase.regionserver.offheap.global.memstore.size
msx-conf get hbase.regionserver.optionalcacheflushinterval
msx-conf get hbase.regionserver.periodicmemstoreflusher.rangeofdelayseconds
msx-conf get hbase.regionserver.port
msx-conf get hbase.regionserver.recoverededits.blocksize
msx-conf get hbase.regionserver.region.replica.flusher.threads
msx-conf get hbase.regionserver.regionSplitLimit
msx-conf get hbase.regionserver.region.split.policy
msx-conf get hbase.regionserver.replication.handler.count
msx-conf get hbase.region.server.rpc.minimum.scan.time.limit.delta
msx-conf get hbase.region.server.rpc.scheduler.factory.class
msx-conf get hbase.regionserver.rpc.startup.waittime
msx-conf get hbase.regionserver.storefile.refresh.period
msx-conf get hbase.regionserver.thread.compaction.large
msx-conf get hbase.regionserver.thread.compaction.small
msx-conf get hbase.regionserver.thread.compaction.throttle
msx-conf get hbase.regionserver.thread.hfilecleaner.throttle
msx-conf get hbase.regionserver.thread.split
msx-conf get hbase.regionserver.throughput.controller
msx-conf get hbase.regionserver.wal.codec
msx-conf get hbase.regionserver.wal.disruptor.event.count
msx-conf get hbase.regionserver.wal.enablecompression
msx-conf get hbase.regionserver.wal.max.splitters
msx-conf get hbase.regionserver.wal.tags.enablecompression
msx-conf get hbase.regionserver.waltrailer.warn.size
msx-conf get hbase.regionserver.workers
msx-conf get hbase.regions.slop
msx-conf get hbase.region.store.parallel.prepare.put.multiplier
