msx-conf get 
msx-conf getTrimmed hadoop.caller.context.enabled
msx-conf getTrimmed hadoop.caller.context.max.size
msx-conf getTrimmed hadoop.caller.context.signature.max.size
msx-conf getTrimmed hadoop.http.max.threads
msx-conf getTrimmed hadoop.jetty.logs.serve.aliases
msx-conf getTrimmed hadoop.kerberos.min.seconds.before.relogin
msx-conf getTrimmed hadoop.security.authorization
msx-conf getTrimmed hadoop.security.dns.log-slow-lookups.enabled
msx-conf getTrimmed hadoop.security.dns.log-slow-lookups.threshold.ms
msx-conf getTrimmed hadoop.security.group.mapping
msx-conf getTrimmed hadoop.security.groups.cache.background.reload
msx-conf getTrimmed hadoop.security.groups.cache.background.reload.threads
msx-conf getTrimmed hadoop.security.groups.cache.secs
msx-conf getTrimmed hadoop.security.groups.cache.warn.after.ms
msx-conf getTrimmed hadoop.security.groups.negative-cache.secs
msx-conf getTrimmed hadoop.security.impersonation.provider.class
msx-conf getTrimmed hadoop.security.key.provider.path
msx-conf getTrimmed hadoop.security.saslproperties.resolver.class
msx-conf getTrimmed hadoop.security.token.service.use_ip
msx-conf getTrimmed hbase.coprocessor.enabled
msx-conf getTrimmed hbase.defaults.for.version.skip
msx-conf getTrimmed hbase.filesystem.reorder.blocks
msx-conf getTrimmed hbase.fs.async.create.retries
msx-conf getTrimmed hbase.fsutil.hdfs.impl
msx-conf getTrimmed hbase.fs.wrapper
msx-conf getTrimmed hbase.hlog.open.timeout
msx-conf getTrimmed hbase.localcluster.assign.random.ports
msx-conf getTrimmed hbase.regionserver.global.memstore.size
msx-conf getTrimmed hbase.regionserver.global.memstore.upperLimit
msx-conf getTrimmed hbase.regionserver.hlog.async.writer.impl
msx-conf getTrimmed hbase.regionserver.hlog.blocksize
msx-conf getTrimmed hbase.regionserver.hlog.enabled
msx-conf getTrimmed hbase.regionserver.hlog.reader.impl
msx-conf getTrimmed hbase.regionserver.hlog.replication
msx-conf getTrimmed hbase.regionserver.hlog.slowsync.ms
msx-conf getTrimmed hbase.regionserver.hlog.sync.timeout
msx-conf getTrimmed hbase.regionserver.logroll.multiplier
msx-conf getTrimmed hbase.regionserver.maxlogs
msx-conf getTrimmed hbase.regionserver.offheap.global.memstore.size
msx-conf getTrimmed hbase.regionserver.wal.codec
msx-conf getTrimmed hbase.regionserver.wal.disruptor.event.count
msx-conf getTrimmed hbase.regionserver.wal.enablecompression
msx-conf getTrimmed hbase.regionserver.waltrailer.warn.size
msx-conf getTrimmed hbase.separate.oldlogdir.by.regionserver
msx-conf getTrimmed hbase.tests.use.shortcircuit.reads
msx-conf getTrimmed hbase.wal.async.use-shared-event-loop
msx-conf getTrimmed hbase.wal.async.wait.on.shutdown.seconds
msx-conf getTrimmed hbase.wal.batch.size
msx-conf getTrimmed hbase.wal.hsync
msx-conf getTrimmed ignore.secure.ports.for.testing
msx-conf getTrimmed io.file.buffer.size
msx-conf getTrimmed ipc.0.backoff.enable
msx-conf getTrimmed ipc.0.callqueue.impl
msx-conf getTrimmed ipc.0.faircallqueue.priority-levels
msx-conf getTrimmed ipc.0.scheduler.impl
msx-conf getTrimmed ipc.0.scheduler.priority.levels
msx-conf getTrimmed ipc.client.async.calls.max
msx-conf getTrimmed ipc.client.connection.idle-scan-interval.ms
msx-conf getTrimmed ipc.client.connection.maxidletime
msx-conf getTrimmed ipc.client.connect.max.retries
msx-conf getTrimmed ipc.client.connect.max.retries.on.sasl
msx-conf getTrimmed ipc.client.connect.max.retries.on.timeouts
msx-conf getTrimmed ipc.client.connect.retry.interval
msx-conf getTrimmed ipc.client.connect.timeout
msx-conf getTrimmed ipc.client.fallback-to-simple-auth-allowed
msx-conf getTrimmed ipc.client.idlethreshold
msx-conf getTrimmed ipc.client.kill.max
msx-conf getTrimmed ipc.client.low-latency
msx-conf getTrimmed ipc.client.ping
msx-conf getTrimmed ipc.client.rpc-timeout.ms
msx-conf getTrimmed ipc.client.tcpnodelay
msx-conf getTrimmed ipc.maximum.data.length
msx-conf getTrimmed ipc.maximum.response.length
msx-conf getTrimmed ipc.ping.interval
msx-conf getTrimmed ipc.server.handler.queue.size
msx-conf getTrimmed ipc.server.listen.queue.size
msx-conf getTrimmed ipc.server.log.slow.rpc
msx-conf getTrimmed ipc.server.max.connections
msx-conf getTrimmed ipc.server.max.response.size
msx-conf getTrimmed ipc.server.read.connection-queue.size
msx-conf getTrimmed ipc.server.read.threadpool.size
msx-conf getTrimmed ipc.server.tcpnodelay
msx-conf getTrimmed jvm.pause.info-threshold.ms
msx-conf getTrimmed jvm.pause.warn-threshold.ms
msx-conf getTrimmed net.topology.impl
msx-conf getTrimmed net.topology.node.switch.mapping.impl
msx-conf getTrimmed rpc.engine.org.apache.hadoop.hdfs.protocolPB.ClientDatanodeProtocolPB
msx-conf getTrimmed rpc.engine.org.apache.hadoop.hdfs.protocolPB.ClientNamenodeProtocolPB
msx-conf getTrimmed rpc.engine.org.apache.hadoop.hdfs.protocolPB.DatanodeProtocolPB
msx-conf getTrimmedStringCollection dfs.datanode.data.dir
msx-conf getTrimmedStringCollection dfs.ha.namenodes
msx-conf getTrimmedStringCollection dfs.internal.nameservices
msx-conf getTrimmedStringCollection dfs.namenode.audit.loggers
msx-conf getTrimmedStringCollection dfs.namenode.checkpoint.dir
msx-conf getTrimmedStringCollection dfs.namenode.edits.dir
msx-conf getTrimmedStringCollection dfs.namenode.edits.dir.required
msx-conf getTrimmedStringCollection dfs.namenode.name.dir
msx-conf getTrimmedStringCollection dfs.namenode.resource.checked.volumes
msx-conf getTrimmedStringCollection dfs.namenode.shared.edits.dir
msx-conf getTrimmedStringCollection dfs.nameservices
msx-conf getTrimmedStringCollection fs.protected.directories
msx-conf getTrimmedStrings dfs.block.local-path-access.user
msx-conf getTrimmedStrings dfs.client.local.interfaces
msx-conf getTrimmedStrings dfs.client.replica.accessor.builder.classes
msx-conf getTrimmedStrings dfs.datanode.data.dir
msx-conf getTrimmedStrings dfs.datanode.shared.file.descriptor.paths
msx-conf getTrimmedStrings dfs.metrics.percentiles.intervals
msx-conf getTrimmedStrings dfs.namenode.audit.log.debug.cmdlist
msx-conf getTrimmedStrings dfs.namenode.top.windows.minutes
msx-conf getTrimmedStrings hadoop.http.filter.initializers
msx-conf getTrimmedStrings hadoop.proxyservers
msx-conf getTrimmedStrings hadoop.rpc.protection
msx-conf getTrimmedStrings hadoop.user.group.metrics.percentiles.intervals
msx-conf getTrimmedStrings rpc.metrics.percentiles.intervals
